phase,dataset,algorithm,variant,seed,metric,value,source_path
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,46,ARI,0.7795636543248238,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_zeisel,DESC,density_only_triplet_kmeans,46,RareACC,0.518918918918919,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/density_only_triplet_kmeans/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,42,ARI,0.6630961477112721,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,42,RareACC,0.7945945945945946,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,43,ARI,0.6538293771821788,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,43,RareACC,0.7945945945945946,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,44,ARI,0.6586373847443808,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,44,RareACC,0.8162162162162162,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,45,ARI,0.6569613756394712,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,45,RareACC,0.8108108108108109,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,46,ARI,0.6541029870094952,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans,46,RareACC,0.8162162162162162,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,42,ARI,0.3376407909901091,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,42,RareACC,0.8378378378378378,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,43,ARI,0.5202480035234474,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,43,RareACC,0.9081081081081082,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,44,ARI,0.2257980724445612,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,44,RareACC,0.8918918918918919,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,45,ARI,0.4810111189631341,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,45,RareACC,0.7027027027027027,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,46,ARI,0.6518016033163623,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans,46,RareACC,0.9027027027027028,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,42,ARI,0.7875198107333848,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,42,RareACC,0.518918918918919,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,43,ARI,0.7476656353587596,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,43,RareACC,0.5081081081081081,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,44,ARI,0.7949293593975137,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,44,RareACC,0.518918918918919,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,45,ARI,0.8063208319358002,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,45,RareACC,0.5945945945945946,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,46,ARI,0.7857146782820374,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans,46,RareACC,0.5891891891891892,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,42,ARI,0.5027809441020645,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,42,RareACC,0.7945945945945946,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,43,ARI,0.4550532843674094,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,43,RareACC,0.8216216216216217,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,44,ARI,0.5226193852849353,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,44,RareACC,0.7891891891891892,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,45,ARI,0.4681905625733693,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,45,RareACC,0.7837837837837838,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,46,ARI,0.5747687561129922,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_kmeans_triplet,46,RareACC,0.7891891891891892,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,42,ARI,0.5910150280962635,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,42,RareACC,0.6864864864864865,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,43,ARI,0.6789713192755583,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,43,RareACC,0.8486486486486486,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,44,ARI,0.5830904882205747,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,44,RareACC,0.6324324324324324,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,45,ARI,0.6713914146008378,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,45,RareACC,0.6108108108108108,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,46,ARI,0.8209920111745344,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scDeepCluster,full_kmeans_triplet,46,RareACC,0.6,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,42,ARI,0.7864809670116079,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,42,RareACC,0.4162162162162162,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_42/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,43,ARI,0.7982714920217062,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,43,RareACC,0.6108108108108108,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_43/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,44,ARI,0.7820960827699159,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,44,RareACC,0.4972972972972973,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_44/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,45,ARI,0.7867273232863266,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,45,RareACC,0.5081081081081081,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_45/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,46,ARI,0.7714161886521854,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_zeisel,DESC,full_kmeans_triplet,46,RareACC,0.6054054054054054,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_kmeans_triplet/desc/runs/seed_46/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden,42,ARI,0.541565062134133,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden,42,RareACC,0.7837837837837838,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden,43,ARI,0.6593023934306423,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden,43,RareACC,0.8216216216216217,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden,44,ARI,0.6592339506177651,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden,44,RareACC,0.8162162162162162,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden,45,ARI,0.6568277967944822,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
full,bbag094_zeisel,scMAE,full_leiden,45,RareACC,0.8108108108108109,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/bbag094_zeisel/full_leiden/scrbenchmark/results/analysis_results.csv
