phase,dataset,algorithm,variant,seed,metric,variant_value,baseline_value,delta_vs_baseline
full,paul15_bone_marrow,scMAE,density_only,45,F1_Macro,0.4066372876392508,0.4074896895565626,-0.0008524019173118402
full,paul15_bone_marrow,scMAE,density_only,45,BalancedACC,0.4574260223843969,0.4709819522282392,-0.013555929843842296
full,paul15_bone_marrow,scMAE,density_only,45,RareACC,0.326797385620915,0.2788671023965142,0.047930283224400794
full,paul15_bone_marrow,scMAE,density_only,45,Silhouette,0.1722781360149383,0.1270455121994018,0.0452326238155365
full,paul15_bone_marrow,scMAE,density_only,45,runtime,13.567911386489868,12.779968500137327,0.7879428863525408
full,paul15_bone_marrow,scMAE,density_only,46,NMI,0.6177851778925643,0.6183208929343016,-0.000535715041737328
full,paul15_bone_marrow,scMAE,density_only,46,ARI,0.3829052462419599,0.3836543941729209,-0.000749147930961036
full,paul15_bone_marrow,scMAE,density_only,46,ACC,0.4681318681318681,0.4772893772893773,-0.009157509157509236
full,paul15_bone_marrow,scMAE,density_only,46,F1_Macro,0.3201718061540783,0.4029573317101636,-0.08278552555608532
full,paul15_bone_marrow,scMAE,density_only,46,BalancedACC,0.3802411906501539,0.4665860765167064,-0.08634488586655253
full,paul15_bone_marrow,scMAE,density_only,46,RareACC,0.2265795206971677,0.3071895424836601,-0.0806100217864924
full,paul15_bone_marrow,scMAE,density_only,46,Silhouette,0.1719965636730194,0.1214079558849334,0.05058860778808601
full,paul15_bone_marrow,scMAE,density_only,46,runtime,13.143174171447754,12.728520154953005,0.4146540164947492
full,paul15_bone_marrow,scDeepCluster,density_only,42,NMI,0.5384095275129517,0.5285401455113773,0.00986938200157439
full,paul15_bone_marrow,scDeepCluster,density_only,42,ARI,0.2997141448046562,0.2870511358917381,0.012663008912918106
full,paul15_bone_marrow,scDeepCluster,density_only,42,ACC,0.3926739926739926,0.4289377289377289,-0.0362637362637363
full,paul15_bone_marrow,scDeepCluster,density_only,42,F1_Macro,0.3419027821549099,0.3875700579723409,-0.04566727581743102
full,paul15_bone_marrow,scDeepCluster,density_only,42,BalancedACC,0.3756104912659651,0.4126633029183723,-0.0370528116524072
full,paul15_bone_marrow,scDeepCluster,density_only,42,RareACC,0.2723311546840958,0.2875816993464052,-0.015250544662309407
full,paul15_bone_marrow,scDeepCluster,density_only,42,Silhouette,0.3003905553270437,0.3017611698685087,-0.0013706145414650317
full,paul15_bone_marrow,scDeepCluster,density_only,42,runtime,171.75662875175476,151.84098839759827,19.915640354156494
full,paul15_bone_marrow,scDeepCluster,density_only,43,NMI,0.5322976988998158,0.5652222286262465,-0.032924529726430674
full,paul15_bone_marrow,scDeepCluster,density_only,43,ARI,0.2832875318156172,0.3507242465237181,-0.06743671470810086
full,paul15_bone_marrow,scDeepCluster,density_only,43,ACC,0.4043956043956044,0.4494505494505494,-0.045054945054945006
full,paul15_bone_marrow,scDeepCluster,density_only,43,F1_Macro,0.3655560533289763,0.3961661971795862,-0.030610143850609894
full,paul15_bone_marrow,scDeepCluster,density_only,43,BalancedACC,0.3917901177015968,0.4312902872904633,-0.03950016958886654
full,paul15_bone_marrow,scDeepCluster,density_only,43,RareACC,0.3376906318082788,0.3355119825708061,0.002178649237472685
full,paul15_bone_marrow,scDeepCluster,density_only,43,Silhouette,0.3262969282547857,0.3325969206285334,-0.0062999923737477315
full,paul15_bone_marrow,scDeepCluster,density_only,43,runtime,157.9398009777069,157.11025381088257,0.8295471668243408
full,paul15_bone_marrow,scDeepCluster,density_only,44,NMI,0.5579696187390959,0.5648524409612873,-0.006882822222191387
full,paul15_bone_marrow,scDeepCluster,density_only,44,ARI,0.3591838453711917,0.3149371851113575,0.0442466602598342
full,paul15_bone_marrow,scDeepCluster,density_only,44,ACC,0.4399267399267399,0.4593406593406593,-0.0194139194139194
full,paul15_bone_marrow,scDeepCluster,density_only,44,F1_Macro,0.4018494165394614,0.4305165123698156,-0.028667095830354206
full,paul15_bone_marrow,scDeepCluster,density_only,44,BalancedACC,0.4381393718388548,0.4584952752289465,-0.02035590339009169
full,paul15_bone_marrow,scDeepCluster,density_only,44,RareACC,0.3246187363834422,0.326797385620915,-0.002178649237472796
full,paul15_bone_marrow,scDeepCluster,density_only,44,Silhouette,0.3003120476658187,0.3409502071774645,-0.04063815951164579
full,paul15_bone_marrow,scDeepCluster,density_only,44,runtime,169.5923810005188,154.9858419895172,14.606539011001587
full,paul15_bone_marrow,scDeepCluster,density_only,45,NMI,0.5124627715057781,0.5636544838414074,-0.05119171233562925
full,paul15_bone_marrow,scDeepCluster,density_only,45,ARI,0.2698803899328744,0.3590352904391824,-0.08915490050630803
full,paul15_bone_marrow,scDeepCluster,density_only,45,ACC,0.3824175824175824,0.4717948717948718,-0.08937728937728939
full,paul15_bone_marrow,scDeepCluster,density_only,45,F1_Macro,0.3589851930842062,0.4373559667868059,-0.0783707737025997
full,paul15_bone_marrow,scDeepCluster,density_only,45,BalancedACC,0.3929057075988769,0.4711084440069931,-0.0782027364081162
full,paul15_bone_marrow,scDeepCluster,density_only,45,RareACC,0.2549019607843137,0.4488017429193899,-0.1938997821350762
full,paul15_bone_marrow,scDeepCluster,density_only,45,Silhouette,0.2642248447569071,0.2928157848988317,-0.028590940141924592
full,paul15_bone_marrow,scDeepCluster,density_only,45,runtime,202.9358122348785,159.0454773902893,43.890334844589205
full,paul15_bone_marrow,scDeepCluster,density_only,46,NMI,0.5341898715619622,0.545647478072349,-0.011457606510386853
full,paul15_bone_marrow,scDeepCluster,density_only,46,ARI,0.2958747392206911,0.3248173174841943,-0.028942578263503216
full,paul15_bone_marrow,scDeepCluster,density_only,46,ACC,0.3985347985347985,0.4461538461538462,-0.04761904761904767
full,paul15_bone_marrow,scDeepCluster,density_only,46,F1_Macro,0.3609808463067088,0.4111560746246213,-0.05017522831791249
full,paul15_bone_marrow,scDeepCluster,density_only,46,BalancedACC,0.3896879210348784,0.4487449185581857,-0.059056997523307286
full,paul15_bone_marrow,scDeepCluster,density_only,46,RareACC,0.261437908496732,0.3159041394335512,-0.05446623093681924
full,paul15_bone_marrow,scDeepCluster,density_only,46,Silhouette,0.2956321129357215,0.296555465453478,-0.0009233525177564927
full,paul15_bone_marrow,scDeepCluster,density_only,46,runtime,193.90343022346497,154.15124082565308,39.75218939781189
full,paul15_bone_marrow,DESC,density_only,42,NMI,0.537045782434222,0.5343086180283043,0.002737164405917647
full,paul15_bone_marrow,DESC,density_only,42,ARI,0.2949109668096266,0.2891666483257258,0.005744318483900779
full,paul15_bone_marrow,DESC,density_only,42,ACC,0.3684981684981685,0.3626373626373626,0.0058608058608058955
full,paul15_bone_marrow,DESC,density_only,42,F1_Macro,0.2089725938396854,0.2051227935153836,0.003849800324301794
full,paul15_bone_marrow,DESC,density_only,42,BalancedACC,0.2948795848852283,0.2932857238921653,0.0015938609930630232
full,paul15_bone_marrow,DESC,density_only,42,RareACC,0.130718954248366,0.130718954248366,0.0
full,paul15_bone_marrow,DESC,density_only,42,Silhouette,0.1255462765693664,0.143450453877449,-0.01790417730808261
full,paul15_bone_marrow,DESC,density_only,42,runtime,45.88550329208374,56.27828240394592,-10.392779111862183
full,paul15_bone_marrow,DESC,density_only,43,NMI,0.5261861500491868,0.495438316993775,0.03074783305541179
full,paul15_bone_marrow,DESC,density_only,43,ARI,0.2858892344160266,0.2677172207008232,0.018172013715203383
full,paul15_bone_marrow,DESC,density_only,43,ACC,0.3633699633699633,0.3717948717948718,-0.008424908424908506
full,paul15_bone_marrow,DESC,density_only,43,F1_Macro,0.2093958819885855,0.1657221937908677,0.0436736881977178
full,paul15_bone_marrow,DESC,density_only,43,BalancedACC,0.2933692003208743,0.2323213664447856,0.061047833876088725
full,paul15_bone_marrow,DESC,density_only,43,RareACC,0.1328976034858388,0.0610021786492374,0.07189542483660138
full,paul15_bone_marrow,DESC,density_only,43,Silhouette,0.1249027699232101,0.3155248761177063,-0.1906221061944962
full,paul15_bone_marrow,DESC,density_only,43,runtime,66.49720931053162,91.50772356987,-25.01051425933838
full,paul15_bone_marrow,DESC,density_only,44,NMI,0.5000942392365996,0.5030638817401121,-0.002969642503512504
full,paul15_bone_marrow,DESC,density_only,44,ARI,0.2699224329681812,0.2722465257524187,-0.002324092784237508
full,paul15_bone_marrow,DESC,density_only,44,ACC,0.3816849816849816,0.3813186813186813,0.0003663003663003095
full,paul15_bone_marrow,DESC,density_only,44,F1_Macro,0.1893562911665781,0.1900653619606059,-0.000709070794027794
full,paul15_bone_marrow,DESC,density_only,44,BalancedACC,0.2471684498163725,0.2489917044086534,-0.0018232545922808874
full,paul15_bone_marrow,DESC,density_only,44,RareACC,0.0915032679738562,0.1002178649237472,-0.00871459694989099
full,paul15_bone_marrow,DESC,density_only,44,Silhouette,0.332983523607254,0.3106664717197418,0.02231705188751215
full,paul15_bone_marrow,DESC,density_only,44,runtime,60.402950048446655,53.82552194595337,6.577428102493286
full,paul15_bone_marrow,DESC,density_only,45,NMI,0.4947696499145118,0.5308998869419702,-0.036130237027458434
full,paul15_bone_marrow,DESC,density_only,45,ARI,0.2695295840808658,0.2906877254132981,-0.021158141332432323
full,paul15_bone_marrow,DESC,density_only,45,ACC,0.3531135531135531,0.3652014652014652,-0.0120879120879121
full,paul15_bone_marrow,DESC,density_only,45,F1_Macro,0.1522358117004539,0.1794456837282344,-0.027209872027780524
full,paul15_bone_marrow,DESC,density_only,45,BalancedACC,0.2168006097647918,0.2796769759457196,-0.06287636618092782
full,paul15_bone_marrow,DESC,density_only,45,RareACC,0.1045751633986928,0.1830065359477124,-0.0784313725490196
full,paul15_bone_marrow,DESC,density_only,45,Silhouette,0.371133416891098,0.1495294570922851,0.22160395979881292
full,paul15_bone_marrow,DESC,density_only,45,runtime,88.19534873962402,47.35295653343201,40.84239220619202
full,paul15_bone_marrow,DESC,density_only,46,NMI,0.5320259236926814,0.5356162939943487,-0.0035903703016673116
full,paul15_bone_marrow,DESC,density_only,46,ARI,0.2878182130660551,0.2922428767494365,-0.004424663683381402
full,paul15_bone_marrow,DESC,density_only,46,ACC,0.3633699633699633,0.3684981684981685,-0.005128205128205221
full,paul15_bone_marrow,DESC,density_only,46,F1_Macro,0.2071636725440149,0.2111475386343095,-0.00398386609029458
full,paul15_bone_marrow,DESC,density_only,46,BalancedACC,0.2940463168907041,0.2957835571743356,-0.0017372402836314804
full,paul15_bone_marrow,DESC,density_only,46,RareACC,0.1328976034858388,0.1328976034858388,0.0
full,paul15_bone_marrow,DESC,density_only,46,Silhouette,0.1305930763483047,0.1154780909419059,0.015114985406398787
full,paul15_bone_marrow,DESC,density_only,46,runtime,67.3941502571106,62.10858631134033,5.285563945770264
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,42,NMI,0.5603046627999444,0.6307063911488362,-0.0704017283488918
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,42,ARI,0.2930514503233749,0.404513623294461,-0.11146217297108613
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,42,ACC,0.4326007326007326,0.4915750915750915,-0.058974358974358876
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,42,F1_Macro,0.4431819088081252,0.4159577230446047,0.02722418576352048
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,42,BalancedACC,0.4465060382696439,0.4930925376121112,-0.04658649934246728
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,42,RareACC,0.3376906318082788,0.355119825708061,-0.017429193899782203
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,42,Silhouette,0.5311167240142822,0.0852846354246139,0.44583208858966833
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,42,runtime,77.17673659324646,13.989635705947876,63.187100887298584
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,43,NMI,0.5688337704710091,0.6054023500314073,-0.03656857956039816
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,43,ARI,0.2985935820979762,0.368784373175205,-0.07019079107722881
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,43,ACC,0.441025641025641,0.4531135531135531,-0.0120879120879121
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,43,F1_Macro,0.4613224711192127,0.3370758895986732,0.12424658152053952
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,43,BalancedACC,0.4809085685157191,0.4063531852669058,0.07455538324881333
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,43,RareACC,0.4901960784313725,0.2919389978213507,0.19825708061002179
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,43,Silhouette,0.5143098831176758,0.1239400207996368,0.390369862318039
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,43,runtime,88.68093276023865,12.104307174682615,76.57662558555603
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,44,NMI,0.571646528901876,0.6066810933624004,-0.03503456446052444
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,44,ARI,0.302393295642257,0.3791740609915522,-0.07678076534929523
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,44,ACC,0.4417582417582417,0.4582417582417582,-0.016483516483516536
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,44,F1_Macro,0.4340702891222104,0.4210735827692183,0.012996706352992105
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,44,BalancedACC,0.4556966013199527,0.4839700269669295,-0.02827342564697677
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,44,RareACC,0.3812636165577342,0.3028322440087146,0.0784313725490196
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,44,Silhouette,0.5289983749389648,0.0742308050394058,0.454767569899559
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,44,runtime,75.1990020275116,12.036510944366457,63.16249108314514
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,45,NMI,0.5760406970739295,0.6048713214536721,-0.028830624379742598
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,45,ARI,0.3189576995338003,0.3745771965988999,-0.055619497065099555
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,45,ACC,0.4659340659340659,0.4619047619047619,0.004029304029304015
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,45,F1_Macro,0.5124851139221946,0.4074896895565626,0.10499542436563203
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,45,BalancedACC,0.5042329574324191,0.4709819522282392,0.03325100520417995
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,45,RareACC,0.477124183006536,0.2788671023965142,0.19825708061002179
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,45,Silhouette,0.5070561170578003,0.1270455121994018,0.3800106048583985
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,45,runtime,83.03382968902588,12.779968500137327,70.25386118888855
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,46,NMI,0.5662812561823528,0.6183208929343016,-0.05203963675194878
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,46,ARI,0.3032622698666773,0.3836543941729209,-0.0803921243062436
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,46,ACC,0.4428571428571428,0.4772893772893773,-0.03443223443223453
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,46,F1_Macro,0.4399054957672375,0.4029573317101636,0.03694816405707385
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,46,BalancedACC,0.4715315475589347,0.4665860765167064,0.004945471042228311
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,46,RareACC,0.3376906318082788,0.3071895424836601,0.030501089324618702
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,46,Silhouette,0.4982611835002899,0.1214079558849334,0.3768532276153565
full,paul15_bone_marrow,scMAE,density_only_triplet_kmeans,46,runtime,75.26512384414673,12.728520154953005,62.536603689193726
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,42,NMI,0.5080309403435667,0.5285401455113773,-0.02050920516781063
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,42,ARI,0.3005077763327702,0.2870511358917381,0.01345664044103212
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,42,ACC,0.3432234432234432,0.4289377289377289,-0.08571428571428569
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,42,F1_Macro,0.1892101104194693,0.3875700579723409,-0.1983599475528716
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,42,BalancedACC,0.2552809481091063,0.4126633029183723,-0.157382354809266
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,42,RareACC,0.0936819172113289,0.2875816993464052,-0.1938997821350763
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,42,Silhouette,0.232226060819273,0.3017611698685087,-0.06953510904923571
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,42,runtime,382.237863779068,151.84098839759827,230.39687538146973
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,43,NMI,0.528183039098248,0.5652222286262465,-0.03703918952799845
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,43,ARI,0.2620727640503665,0.3507242465237181,-0.08865148247335158
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,43,ACC,0.341025641025641,0.4494505494505494,-0.10842490842490843
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,43,F1_Macro,0.2307401628512266,0.3961661971795862,-0.1654260343283596
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,43,BalancedACC,0.318557483090359,0.4312902872904633,-0.11273280420010434
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,43,RareACC,0.2745098039215686,0.3355119825708061,-0.061002178649237515
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,43,Silhouette,0.2321633212149208,0.3325969206285334,-0.1004335994136126
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,43,runtime,399.0716607570648,157.11025381088257,241.96140694618225
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,44,NMI,0.4670381743604285,0.5648524409612873,-0.09781426660085879
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,44,ARI,0.2743254138848107,0.3149371851113575,-0.0406117712265468
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,44,ACC,0.3402930402930403,0.4593406593406593,-0.11904761904761901
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,44,F1_Macro,0.19636121734467,0.4305165123698156,-0.2341552950251456
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,44,BalancedACC,0.2547629988745789,0.4584952752289465,-0.20373227635436758
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,44,RareACC,0.1198257080610021,0.326797385620915,-0.2069716775599129
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,44,Silhouette,0.2793271205263505,0.3409502071774645,-0.06162308665111399
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,44,runtime,360.5133848190308,154.9858419895172,205.5275428295136
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,45,NMI,0.4909570718404981,0.5636544838414074,-0.07269741200090929
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,45,ARI,0.2763252978271178,0.3590352904391824,-0.08270999261206463
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,45,ACC,0.3366300366300366,0.4717948717948718,-0.13516483516483518
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,45,F1_Macro,0.1828645790416773,0.4373559667868059,-0.2544913877451286
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,45,BalancedACC,0.2485961934866318,0.4711084440069931,-0.22251225052036128
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,45,RareACC,0.1655773420479303,0.4488017429193899,-0.2832244008714596
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,45,Silhouette,0.2522161608455083,0.2928157848988317,-0.0405996240533234
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,45,runtime,379.2420508861542,159.0454773902893,220.19657349586487
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,46,NMI,0.5219203789841439,0.545647478072349,-0.02372709908820514
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,46,ARI,0.284683791474995,0.3248173174841943,-0.04013352600919928
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,46,ACC,0.3498168498168498,0.4461538461538462,-0.09633699633699638
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,46,F1_Macro,0.1930565607702368,0.4111560746246213,-0.21809951385438447
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,46,BalancedACC,0.2601345545404065,0.4487449185581857,-0.1886103640177792
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,46,RareACC,0.2135076252723311,0.3159041394335512,-0.10239651416122011
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,46,Silhouette,0.263087566527056,0.296555465453478,-0.03346789892642199
full,paul15_bone_marrow,scDeepCluster,density_only_triplet_kmeans,46,runtime,388.3114652633667,154.15124082565308,234.16022443771362
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,42,NMI,0.5420979977804439,0.5343086180283043,0.007789379752139558
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,42,ARI,0.3155655721596311,0.2891666483257258,0.026398923833905297
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,42,ACC,0.3923076923076923,0.3626373626373626,0.029670329670329676
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,42,F1_Macro,0.2359135306728894,0.2051227935153836,0.0307907371575058
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,42,BalancedACC,0.3166820938779281,0.2932857238921653,0.023396369985762833
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,42,RareACC,0.130718954248366,0.130718954248366,0.0
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,42,Silhouette,0.1073561906814575,0.143450453877449,-0.0360942631959915
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,42,runtime,94.20666599273682,56.27828240394592,37.928383588790894
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,43,NMI,0.5327762593493645,0.495438316993775,0.03733794235558946
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,43,ARI,0.2977829410983742,0.2677172207008232,0.03006572039755101
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,43,ACC,0.3772893772893773,0.3717948717948718,0.005494505494505475
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,43,F1_Macro,0.2301695808854874,0.1657221937908677,0.0644473870946197
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,43,BalancedACC,0.3184297096088725,0.2323213664447856,0.08610834316408691
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,43,RareACC,0.1328976034858388,0.0610021786492374,0.07189542483660138
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,43,Silhouette,0.1276732385158538,0.3155248761177063,-0.1878516376018525
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,43,runtime,95.84369206428528,91.50772356987,4.335968494415283
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,44,NMI,0.5356520176041568,0.5030638817401121,0.03258813586404474
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,44,ARI,0.2911102429972126,0.2722465257524187,0.01886371724479391
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,44,ACC,0.3769230769230769,0.3813186813186813,-0.00439560439560438
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,44,F1_Macro,0.2492996597107037,0.1900653619606059,0.05923429775009781
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,44,BalancedACC,0.3340397544927351,0.2489917044086534,0.0850480500840817
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,44,RareACC,0.2396514161220043,0.1002178649237472,0.13943355119825712
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,44,Silhouette,0.1217673644423484,0.3106664717197418,-0.18889910727739342
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,44,runtime,39.26329445838928,53.82552194595337,-14.562227487564087
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,45,NMI,0.5319300028257644,0.5308998869419702,0.0010301158837942026
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,45,ARI,0.288628945564659,0.2906877254132981,-0.002058779848639114
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,45,ACC,0.3659340659340659,0.3652014652014652,0.00073260073260073
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,45,F1_Macro,0.1793468312291645,0.1794456837282344,-9.88524990699069e-05
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,45,BalancedACC,0.2883740820787153,0.2796769759457196,0.00869710613299568
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,45,RareACC,0.1764705882352941,0.1830065359477124,-0.006535947712418305
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,45,Silhouette,0.1660677343606948,0.1495294570922851,0.0165382772684097
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,45,runtime,59.426260471344,47.35295653343201,12.073303937911994
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,46,NMI,0.4835322732942435,0.5356162939943487,-0.05208402070010526
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,46,ARI,0.26257269706169,0.2922428767494365,-0.02967017968774649
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,46,ACC,0.3358974358974358,0.3684981684981685,-0.03260073260073271
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,46,F1_Macro,0.1165302595558842,0.2111475386343095,-0.09461727907842529
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,46,BalancedACC,0.1924710898254223,0.2957835571743356,-0.10331246734891328
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,46,RareACC,0.0631808278867102,0.1328976034858388,-0.06971677559912859
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,46,Silhouette,0.3553222119808197,0.1154780909419059,0.23984412103891378
full,paul15_bone_marrow,DESC,density_only_triplet_kmeans,46,runtime,103.41942644119264,62.10858631134033,41.31084012985231
full,paul15_bone_marrow,scMAE,full_kmeans,42,NMI,0.6171311841221294,0.6307063911488362,-0.013575207026706781
full,paul15_bone_marrow,scMAE,full_kmeans,42,ARI,0.3789302790192501,0.404513623294461,-0.025583344275210917
full,paul15_bone_marrow,scMAE,full_kmeans,42,ACC,0.4663003663003663,0.4915750915750915,-0.025274725274725185
full,paul15_bone_marrow,scMAE,full_kmeans,42,F1_Macro,0.3639298277933895,0.4159577230446047,-0.052027895251215206
full,paul15_bone_marrow,scMAE,full_kmeans,42,BalancedACC,0.4248940837923908,0.4930925376121112,-0.0681984538197204
full,paul15_bone_marrow,scMAE,full_kmeans,42,RareACC,0.3071895424836601,0.355119825708061,-0.047930283224400905
full,paul15_bone_marrow,scMAE,full_kmeans,42,Silhouette,0.1852433979511261,0.0852846354246139,0.0999587625265122
full,paul15_bone_marrow,scMAE,full_kmeans,42,runtime,22.92633557319641,13.989635705947876,8.936699867248535
full,paul15_bone_marrow,scMAE,full_kmeans,43,NMI,0.6046227281928505,0.6054023500314073,-0.0007796218385568432
full,paul15_bone_marrow,scMAE,full_kmeans,43,ARI,0.3829111889196497,0.368784373175205,0.014126815744444687
full,paul15_bone_marrow,scMAE,full_kmeans,43,ACC,0.4644688644688645,0.4531135531135531,0.01135531135531137
full,paul15_bone_marrow,scMAE,full_kmeans,43,F1_Macro,0.3177905460502516,0.3370758895986732,-0.019285343548421596
